dt,value_H,value_Q
2025-03-02 23:00:00+00:00,3.27,485.0
2025-03-02 23:15:00+00:00,3.27,485.0
2025-03-02 23:30:00+00:00,3.27,485.0
2025-03-02 23:45:00+00:00,3.26,480.0
2025-03-03 00:00:00+00:00,3.26,480.0
2025-03-03 00:15:00+00:00,3.27,485.0
2025-03-03 00:30:00+00:00,3.27,485.0
2025-03-03 00:45:00+00:00,3.25,476.0
2025-03-03 01:00:00+00:00,3.26,480.0
2025-03-03 01:15:00+00:00,3.24,472.0
2025-03-03 01:30:00+00:00,3.26,480.0
2025-03-03 01:45:00+00:00,3.24,472.0
2025-03-03 02:00:00+00:00,3.25,476.0
2025-03-03 02:15:00+00:00,3.25,476.0
2025-03-03 02:30:00+00:00,3.25,476.0
2025-03-03 02:45:00+00:00,3.25,476.0
2025-03-03 03:00:00+00:00,3.23,468.0
2025-03-03 03:15:00+00:00,3.24,472.0
2025-03-03 03:30:00+00:00,3.24,472.0
2025-03-03 03:45:00+00:00,3.24,472.0
2025-03-03 04:00:00+00:00,3.23,468.0
2025-03-03 04:15:00+00:00,3.23,468.0
2025-03-03 04:30:00+00:00,3.23,468.0
2025-03-03 04:45:00+00:00,3.25,476.0
2025-03-03 05:00:00+00:00,3.24,472.0
2025-03-03 05:15:00+00:00,3.24,472.0
2025-03-03 05:30:00+00:00,3.23,468.0
2025-03-03 05:45:00+00:00,3.22,464.0
2025-03-03 06:00:00+00:00,3.23,468.0
2025-03-03 06:15:00+00:00,3.23,468.0
2025-03-03 06:30:00+00:00,3.23,468.0
2025-03-03 06:45:00+00:00,3.23,468.0
2025-03-03 07:00:00+00:00,3.23,468.0
2025-03-03 07:15:00+00:00,3.22,464.0
2025-03-03 07:30:00+00:00,3.22,464.0
2025-03-03 07:45:00+00:00,3.22,464.0
2025-03-03 08:00:00+00:00,3.22,464.0
2025-03-03 08:15:00+00:00,3.23,468.0
2025-03-03 08:30:00+00:00,3.23,468.0
2025-03-03 08:45:00+00:00,3.23,468.0
2025-03-03 09:00:00+00:00,3.21,460.0
2025-03-03 09:15:00+00:00,3.21,460.0
2025-03-03 09:30:00+00:00,3.22,464.0
2025-03-03 09:45:00+00:00,3.22,464.0
2025-03-03 10:00:00+00:00,3.22,464.0
2025-03-03 10:15:00+00:00,3.22,464.0
2025-03-03 10:30:00+00:00,3.22,464.0
2025-03-03 10:45:00+00:00,3.22,464.0
2025-03-03 11:00:00+00:00,3.22,464.0
2025-03-03 11:15:00+00:00,3.23,468.0
2025-03-03 11:30:00+00:00,3.22,464.0
2025-03-03 11:45:00+00:00,3.22,464.0
2025-03-03 12:00:00+00:00,3.22,464.0
2025-03-03 12:15:00+00:00,3.22,464.0
2025-03-03 12:30:00+00:00,3.22,464.0
2025-03-03 12:45:00+00:00,3.22,464.0
2025-03-03 13:00:00+00:00,3.22,464.0
2025-03-03 13:15:00+00:00,3.22,464.0
2025-03-03 13:30:00+00:00,3.23,468.0
2025-03-03 13:45:00+00:00,3.22,464.0
2025-03-03 14:00:00+00:00,3.24,472.0
2025-03-03 14:15:00+00:00,3.22,464.0
2025-03-03 14:30:00+00:00,3.24,472.0
2025-03-03 14:45:00+00:00,3.23,468.0
2025-03-03 15:00:00+00:00,3.24,472.0
2025-03-03 15:15:00+00:00,3.23,468.0
2025-03-03 15:30:00+00:00,3.24,472.0
2025-03-03 15:45:00+00:00,3.23,468.0
2025-03-03 16:00:00+00:00,3.23,468.0
2025-03-03 16:15:00+00:00,3.23,468.0
2025-03-03 16:30:00+00:00,3.23,468.0
2025-03-03 16:45:00+00:00,3.23,468.0
2025-03-03 17:00:00+00:00,3.24,472.0
2025-03-03 17:15:00+00:00,3.23,468.0
2025-03-03 17:30:00+00:00,3.23,460.0
2025-03-03 17:45:00+00:00,3.23,468.0
2025-03-03 18:00:00+00:00,3.23,468.0
2025-03-03 18:15:00+00:00,3.23,468.0
2025-03-03 18:30:00+00:00,3.23,468.0
2025-03-03 18:45:00+00:00,3.22,464.0
2025-03-03 19:00:00+00:00,3.22,464.0
2025-03-03 19:15:00+00:00,3.23,468.0
2025-03-03 19:30:00+00:00,3.23,468.0
2025-03-03 19:45:00+00:00,3.23,468.0
2025-03-03 20:00:00+00:00,3.23,468.0
2025-03-03 20:15:00+00:00,3.23,468.0
2025-03-03 20:30:00+00:00,3.23,468.0
2025-03-03 20:45:00+00:00,3.23,468.0
2025-03-03 21:00:00+00:00,3.21,460.0
2025-03-03 21:15:00+00:00,3.23,468.0
2025-03-03 21:30:00+00:00,3.22,464.0
2025-03-03 21:45:00+00:00,3.22,464.0
2025-03-03 22:00:00+00:00,3.22,464.0
2025-03-03 22:15:00+00:00,3.23,468.0
2025-03-03 22:30:00+00:00,3.22,464.0
2025-03-03 22:45:00+00:00,3.22,464.0
2025-03-03 23:00:00+00:00,3.21,460.0
2025-03-03 23:15:00+00:00,3.22,464.0
2025-03-03 23:30:00+00:00,3.22,464.0
2025-03-03 23:45:00+00:00,3.21,460.0
2025-03-04 00:00:00+00:00,3.22,464.0
2025-03-04 00:15:00+00:00,3.22,464.0
2025-03-04 00:30:00+00:00,3.21,460.0
2025-03-04 00:45:00+00:00,3.21,460.0
2025-03-04 01:00:00+00:00,3.21,460.0
2025-03-04 01:15:00+00:00,3.21,460.0
2025-03-04 01:30:00+00:00,3.21,460.0
2025-03-04 01:45:00+00:00,3.2,456.0
2025-03-04 02:00:00+00:00,3.21,460.0
2025-03-04 02:15:00+00:00,3.21,460.0
2025-03-04 02:30:00+00:00,3.2,456.0
2025-03-04 02:45:00+00:00,3.2,456.0
2025-03-04 03:00:00+00:00,3.2,456.0
2025-03-04 03:15:00+00:00,3.2,456.0
2025-03-04 03:30:00+00:00,3.2,456.0
2025-03-04 03:45:00+00:00,3.2,456.0
2025-03-04 04:00:00+00:00,3.2,456.0
2025-03-04 04:15:00+00:00,3.2,456.0
2025-03-04 04:30:00+00:00,3.2,456.0
2025-03-04 04:45:00+00:00,3.2,456.0
2025-03-04 05:00:00+00:00,3.19,452.0
2025-03-04 05:15:00+00:00,3.2,456.0
2025-03-04 05:30:00+00:00,3.18,448.0
2025-03-04 05:45:00+00:00,3.18,448.0
2025-03-04 06:00:00+00:00,3.18,448.0
2025-03-04 06:15:00+00:00,3.19,452.0
2025-03-04 06:30:00+00:00,3.19,452.0
2025-03-04 06:45:00+00:00,3.19,452.0
2025-03-04 07:00:00+00:00,3.19,452.0
2025-03-04 07:15:00+00:00,3.19,452.0
2025-03-04 07:30:00+00:00,3.2,456.0
2025-03-04 07:45:00+00:00,3.19,452.0
2025-03-04 08:00:00+00:00,3.19,452.0
2025-03-04 08:15:00+00:00,3.18,448.0
2025-03-04 08:30:00+00:00,3.2,456.0
2025-03-04 08:45:00+00:00,3.2,456.0
2025-03-04 09:00:00+00:00,3.19,452.0
2025-03-04 09:15:00+00:00,3.2,456.0
2025-03-04 09:30:00+00:00,3.19,452.0
2025-03-04 09:45:00+00:00,3.2,456.0
2025-03-04 10:00:00+00:00,3.19,452.0
2025-03-04 10:15:00+00:00,3.19,452.0
2025-03-04 10:30:00+00:00,3.2,456.0
2025-03-04 10:45:00+00:00,3.2,456.0
2025-03-04 11:00:00+00:00,3.2,456.0
2025-03-04 11:15:00+00:00,3.2,456.0
2025-03-04 11:30:00+00:00,3.2,456.0
2025-03-04 11:45:00+00:00,3.2,456.0
2025-03-04 12:00:00+00:00,3.2,456.0
2025-03-04 12:15:00+00:00,3.2,456.0
2025-03-04 12:30:00+00:00,3.2,456.0
2025-03-04 12:45:00+00:00,3.2,456.0
2025-03-04 13:00:00+00:00,3.2,456.0
2025-03-04 13:15:00+00:00,3.2,456.0
2025-03-04 13:30:00+00:00,3.21,460.0
2025-03-04 13:45:00+00:00,3.21,460.0
2025-03-04 14:00:00+00:00,3.22,464.0
2025-03-04 14:15:00+00:00,3.21,460.0
2025-03-04 14:30:00+00:00,3.22,464.0
2025-03-04 14:45:00+00:00,3.25,476.0
2025-03-04 15:00:00+00:00,3.25,476.0
2025-03-04 15:15:00+00:00,3.25,476.0
2025-03-04 15:30:00+00:00,3.26,480.0
2025-03-04 15:45:00+00:00,3.26,480.0
2025-03-04 16:00:00+00:00,3.26,480.0
2025-03-04 16:15:00+00:00,3.27,485.0
2025-03-04 16:30:00+00:00,3.27,485.0
2025-03-04 16:45:00+00:00,3.28,489.0
2025-03-04 17:00:00+00:00,3.29,493.0
2025-03-04 17:15:00+00:00,3.27,485.0
2025-03-04 17:30:00+00:00,3.29,493.0
2025-03-04 17:45:00+00:00,3.28,489.0
2025-03-04 18:00:00+00:00,3.28,489.0
2025-03-04 18:15:00+00:00,3.29,493.0
2025-03-04 18:30:00+00:00,3.29,493.0
2025-03-04 18:45:00+00:00,3.3,497.0
2025-03-04 19:00:00+00:00,3.29,493.0
2025-03-04 19:15:00+00:00,3.3,497.0
2025-03-04 19:30:00+00:00,3.31,501.0
2025-03-04 19:45:00+00:00,3.31,501.0
2025-03-04 20:00:00+00:00,3.31,501.0
2025-03-04 20:15:00+00:00,3.31,501.0
2025-03-04 20:30:00+00:00,3.33,509.0
2025-03-04 20:45:00+00:00,3.33,509.0
2025-03-04 21:00:00+00:00,3.33,509.0
2025-03-04 21:15:00+00:00,3.34,514.0
2025-03-04 21:30:00+00:00,3.35,518.0
2025-03-04 21:45:00+00:00,3.37,526.0
2025-03-04 22:00:00+00:00,3.37,526.0
2025-03-04 22:15:00+00:00,3.39,535.0
2025-03-04 22:30:00+00:00,3.38,531.0
2025-03-04 22:45:00+00:00,3.4,539.0
2025-03-04 23:00:00+00:00,3.4,539.0
2025-03-04 23:15:00+00:00,3.42,548.0
2025-03-04 23:30:00+00:00,3.44,557.0
2025-03-04 23:45:00+00:00,3.45,561.0
2025-03-05 00:00:00+00:00,3.48,575.0
2025-03-05 00:15:00+00:00,3.52,593.0
2025-03-05 00:30:00+00:00,3.54,602.0
2025-03-05 00:45:00+00:00,3.56,611.0
2025-03-05 01:00:00+00:00,3.57,616.0
2025-03-05 01:15:00+00:00,3.57,616.0
2025-03-05 01:30:00+00:00,3.58,620.0
2025-03-05 01:45:00+00:00,3.59,625.0
2025-03-05 02:00:00+00:00,3.6,630.0
2025-03-05 02:15:00+00:00,3.62,639.0
2025-03-05 02:30:00+00:00,3.6,630.0
2025-03-05 02:45:00+00:00,3.61,634.0
2025-03-05 03:00:00+00:00,3.63,644.0
2025-03-05 03:15:00+00:00,3.63,644.0
2025-03-05 03:30:00+00:00,3.64,649.0
2025-03-05 03:45:00+00:00,3.66,658.0
2025-03-05 04:00:00+00:00,3.7,678.0
2025-03-05 04:15:00+00:00,3.82,738.0
2025-03-05 04:30:00+00:00,4.02,843.0
2025-03-05 04:45:00+00:00,4.3,1000.0
2025-03-05 05:00:00+00:00,4.64,1210.0
2025-03-05 05:15:00+00:00,4.95,1420.0
2025-03-05 05:30:00+00:00,5.25,1630.0
2025-03-05 05:45:00+00:00,5.52,1810.0
2025-03-05 06:00:00+00:00,5.74,1960.0
2025-03-05 06:15:00+00:00,5.94,2100.0
2025-03-05 06:30:00+00:00,6.09,2210.0
2025-03-05 06:45:00+00:00,6.22,2300.0
2025-03-05 07:00:00+00:00,6.32,2380.0
2025-03-05 07:15:00+00:00,6.4,2440.0
2025-03-05 07:30:00+00:00,6.47,2490.0
2025-03-05 07:45:00+00:00,6.53,2540.0
2025-03-05 08:00:00+00:00,6.57,2570.0
2025-03-05 08:15:00+00:00,6.6,2590.0
2025-03-05 08:30:00+00:00,6.62,2610.0
2025-03-05 08:45:00+00:00,6.62,2610.0
2025-03-05 09:00:00+00:00,6.62,2610.0
2025-03-05 09:15:00+00:00,6.59,2580.0
2025-03-05 09:30:00+00:00,6.57,2570.0
2025-03-05 09:45:00+00:00,6.54,2540.0
2025-03-05 10:00:00+00:00,6.51,2520.0
2025-03-05 10:15:00+00:00,6.48,2500.0
2025-03-05 10:30:00+00:00,6.44,2470.0
2025-03-05 10:45:00+00:00,6.39,2430.0
2025-03-05 11:00:00+00:00,6.36,2410.0
2025-03-05 11:15:00+00:00,6.31,2370.0
2025-03-05 11:30:00+00:00,6.25,2320.0
2025-03-05 11:45:00+00:00,6.22,2300.0
2025-03-05 12:00:00+00:00,6.17,2260.0
2025-03-05 12:15:00+00:00,6.13,2230.0
2025-03-05 12:30:00+00:00,6.09,2210.0
2025-03-05 12:45:00+00:00,6.05,2180.0
2025-03-05 13:00:00+00:00,6.01,2150.0
2025-03-05 13:15:00+00:00,5.97,2120.0
2025-03-05 13:30:00+00:00,5.93,2090.0
2025-03-05 13:45:00+00:00,5.89,2060.0
2025-03-05 14:00:00+00:00,5.85,2030.0
2025-03-05 14:15:00+00:00,5.82,2010.0
2025-03-05 14:30:00+00:00,5.79,1990.0
2025-03-05 14:45:00+00:00,5.76,1970.0
2025-03-05 15:00:00+00:00,5.73,1950.0
2025-03-05 15:15:00+00:00,5.69,1920.0
2025-03-05 15:30:00+00:00,5.66,1900.0
2025-03-05 15:45:00+00:00,5.63,1880.0
2025-03-05 16:00:00+00:00,5.6,1860.0
2025-03-05 16:15:00+00:00,5.56,1830.0
2025-03-05 16:30:00+00:00,5.54,1820.0
2025-03-05 16:45:00+00:00,5.51,1800.0
2025-03-05 17:00:00+00:00,5.48,1780.0
2025-03-05 17:15:00+00:00,5.46,1770.0
2025-03-05 17:30:00+00:00,5.44,1760.0
2025-03-05 17:45:00+00:00,5.41,1740.0
2025-03-05 18:00:00+00:00,5.38,1720.0
2025-03-05 18:15:00+00:00,5.36,1700.0
2025-03-05 18:30:00+00:00,5.34,1690.0
2025-03-05 18:45:00+00:00,5.31,1670.0
2025-03-05 19:00:00+00:00,5.3,1660.0
2025-03-05 19:15:00+00:00,5.27,1640.0
2025-03-05 19:30:00+00:00,5.26,1640.0
2025-03-05 19:45:00+00:00,5.24,1630.0
2025-03-05 20:00:00+00:00,5.22,1610.0
2025-03-05 20:15:00+00:00,5.2,1600.0
2025-03-05 20:30:00+00:00,5.18,1590.0
2025-03-05 20:45:00+00:00,5.16,1570.0
2025-03-05 21:00:00+00:00,5.13,1550.0
2025-03-05 21:15:00+00:00,5.12,1550.0
2025-03-05 21:30:00+00:00,5.11,1540.0
2025-03-05 21:45:00+00:00,5.09,1520.0
2025-03-05 22:00:00+00:00,5.08,1520.0
2025-03-05 22:15:00+00:00,5.06,1500.0
2025-03-05 22:30:00+00:00,5.05,1500.0
2025-03-05 22:45:00+00:00,5.03,1480.0
2025-03-05 23:00:00+00:00,5.02,1470.0
2025-03-05 23:15:00+00:00,5.0,1460.0
2025-03-05 23:30:00+00:00,4.99,1450.0
2025-03-05 23:45:00+00:00,4.98,1450.0
2025-03-06 00:00:00+00:00,4.95,1420.0
2025-03-06 00:15:00+00:00,4.94,1420.0
2025-03-06 00:30:00+00:00,4.93,1410.0
2025-03-06 00:45:00+00:00,4.92,1400.0
2025-03-06 01:00:00+00:00,4.89,1380.0
2025-03-06 01:15:00+00:00,4.89,1380.0
2025-03-06 01:30:00+00:00,4.88,1370.0
2025-03-06 01:45:00+00:00,4.87,1370.0
2025-03-06 02:00:00+00:00,4.85,1350.0
2025-03-06 02:15:00+00:00,4.84,1350.0
2025-03-06 03:30:00+00:00,4.79,1310.0
2025-03-06 03:45:00+00:00,4.78,1310.0
2025-03-06 04:00:00+00:00,4.76,1290.0
2025-03-06 04:15:00+00:00,4.75,1290.0
2025-03-06 04:30:00+00:00,4.75,1290.0
2025-03-06 04:45:00+00:00,4.74,1280.0
2025-03-06 05:00:00+00:00,4.74,1280.0
2025-03-06 05:15:00+00:00,4.72,1270.0
2025-03-06 05:30:00+00:00,4.7,1250.0
2025-03-06 05:45:00+00:00,4.7,1250.0
2025-03-06 06:00:00+00:00,4.68,1240.0
2025-03-06 06:15:00+00:00,4.67,1230.0
2025-03-06 06:30:00+00:00,4.67,1230.0
2025-03-06 06:45:00+00:00,4.66,1230.0
2025-03-06 07:00:00+00:00,4.65,1220.0
2025-03-06 07:15:00+00:00,4.64,1210.0
2025-03-06 07:30:00+00:00,4.62,1200.0
2025-03-06 07:45:00+00:00,4.63,1210.0
2025-03-06 08:00:00+00:00,4.61,1190.0
2025-03-06 08:15:00+00:00,4.6,1190.0
2025-03-06 08:30:00+00:00,4.59,1180.0
2025-03-06 08:45:00+00:00,4.58,1170.0
2025-03-06 09:00:00+00:00,4.57,1170.0
2025-03-06 09:15:00+00:00,4.56,1160.0
2025-03-06 09:30:00+00:00,4.55,1160.0
2025-03-06 09:45:00+00:00,4.55,1160.0
2025-03-06 10:00:00+00:00,4.54,1150.0
2025-03-06 10:15:00+00:00,4.53,1140.0
2025-03-06 10:30:00+00:00,4.52,1140.0
2025-03-06 10:45:00+00:00,4.5,1120.0
2025-03-06 11:00:00+00:00,4.49,1120.0
2025-03-06 11:15:00+00:00,4.49,1120.0
2025-03-06 11:30:00+00:00,4.48,1110.0
2025-03-06 11:45:00+00:00,4.47,1100.0
2025-03-06 12:00:00+00:00,4.47,1100.0
2025-03-06 12:15:00+00:00,4.45,1090.0
2025-03-06 12:30:00+00:00,4.45,1090.0
2025-03-06 12:45:00+00:00,4.45,1090.0
2025-03-06 13:00:00+00:00,4.43,1080.0
2025-03-06 13:15:00+00:00,4.42,1070.0
2025-03-06 13:30:00+00:00,4.42,1070.0
2025-03-06 13:45:00+00:00,4.42,1070.0
2025-03-06 14:00:00+00:00,4.42,1070.0
2025-03-06 14:15:00+00:00,4.4,1060.0
2025-03-06 14:30:00+00:00,4.4,1060.0
2025-03-06 14:45:00+00:00,4.39,1060.0
2025-03-06 15:00:00+00:00,4.37,1040.0
2025-03-06 15:15:00+00:00,4.38,1050.0
2025-03-06 15:30:00+00:00,4.36,1040.0
2025-03-06 15:45:00+00:00,4.36,1040.0
2025-03-06 16:00:00+00:00,4.36,1040.0
2025-03-06 16:15:00+00:00,4.34,1030.0
2025-03-06 16:30:00+00:00,4.34,1030.0
2025-03-06 16:45:00+00:00,4.34,1030.0
2025-03-06 17:00:00+00:00,4.34,1030.0
2025-03-06 17:15:00+00:00,4.34,1030.0
2025-03-06 17:30:00+00:00,4.34,1030.0
2025-03-06 17:45:00+00:00,4.32,1010.0
2025-03-06 18:00:00+00:00,4.32,1010.0
2025-03-06 18:15:00+00:00,4.31,1010.0
2025-03-06 18:30:00+00:00,4.31,1010.0
2025-03-06 18:45:00+00:00,4.31,1010.0
2025-03-06 19:00:00+00:00,4.29,996.0
2025-03-06 19:15:00+00:00,4.29,996.0
2025-03-06 19:30:00+00:00,4.28,990.0
2025-03-06 19:45:00+00:00,4.29,996.0
2025-03-06 20:00:00+00:00,4.27,984.0
2025-03-06 20:15:00+00:00,4.27,984.0
2025-03-06 20:30:00+00:00,4.26,978.0
2025-03-06 20:45:00+00:00,4.26,978.0
2025-03-06 21:00:00+00:00,4.26,978.0
2025-03-06 21:15:00+00:00,4.26,978.0
2025-03-06 21:30:00+00:00,4.24,967.0
2025-03-06 21:45:00+00:00,4.24,967.0
2025-03-06 22:00:00+00:00,4.23,961.0
2025-03-06 22:15:00+00:00,4.22,955.0
2025-03-06 22:30:00+00:00,4.22,955.0
2025-03-06 22:45:00+00:00,4.21,949.0
2025-03-06 23:00:00+00:00,4.21,949.0
2025-03-06 23:15:00+00:00,4.21,949.0
2025-03-06 23:30:00+00:00,4.2,944.0
2025-03-06 23:45:00+00:00,4.19,938.0
2025-03-07 00:00:00+00:00,4.19,938.0
2025-03-07 00:15:00+00:00,4.19,938.0
2025-03-07 00:30:00+00:00,4.18,932.0
2025-03-07 00:45:00+00:00,4.19,938.0
2025-03-07 01:00:00+00:00,4.18,932.0
2025-03-07 01:15:00+00:00,4.16,921.0
2025-03-07 01:30:00+00:00,4.15,915.0
2025-03-07 01:45:00+00:00,4.16,921.0
2025-03-07 02:00:00+00:00,4.16,921.0
2025-03-07 02:15:00+00:00,4.15,915.0
2025-03-07 02:30:00+00:00,4.14,910.0
2025-03-07 02:45:00+00:00,4.14,910.0
2025-03-07 03:00:00+00:00,4.13,904.0
2025-03-07 03:15:00+00:00,4.13,904.0
2025-03-07 03:30:00+00:00,4.14,910.0
2025-03-07 03:45:00+00:00,4.12,898.0
2025-03-07 04:00:00+00:00,4.14,910.0
2025-03-07 04:15:00+00:00,4.12,898.0
2025-03-07 04:30:00+00:00,4.12,898.0
2025-03-07 04:45:00+00:00,4.11,893.0
2025-03-07 05:00:00+00:00,4.11,893.0
2025-03-07 05:15:00+00:00,4.11,893.0
2025-03-07 05:30:00+00:00,4.11,893.0
2025-03-07 05:45:00+00:00,4.11,893.0
2025-03-07 06:00:00+00:00,4.09,882.0
2025-03-07 06:15:00+00:00,4.1,887.0
2025-03-07 06:30:00+00:00,4.09,882.0
2025-03-07 06:45:00+00:00,4.09,882.0
2025-03-07 07:00:00+00:00,4.1,887.0
2025-03-07 07:15:00+00:00,4.1,887.0
2025-03-07 07:30:00+00:00,4.1,887.0
2025-03-07 07:45:00+00:00,4.09,882.0
2025-03-07 08:00:00+00:00,4.09,882.0
2025-03-07 08:15:00+00:00,4.08,876.0
2025-03-07 08:30:00+00:00,4.08,876.0
2025-03-07 08:45:00+00:00,4.07,871.0
2025-03-07 09:00:00+00:00,4.07,871.0
2025-03-07 09:15:00+00:00,4.07,871.0
2025-03-07 09:30:00+00:00,4.08,876.0
2025-03-07 09:45:00+00:00,4.08,876.0
2025-03-07 10:00:00+00:00,4.07,871.0
2025-03-07 10:15:00+00:00,4.07,871.0
2025-03-07 10:30:00+00:00,4.05,860.0
2025-03-07 10:45:00+00:00,4.06,865.0
2025-03-07 11:00:00+00:00,4.05,860.0
2025-03-07 11:15:00+00:00,4.05,860.0
2025-03-07 11:30:00+00:00,4.05,860.0
2025-03-07 11:45:00+00:00,4.05,860.0
2025-03-07 12:00:00+00:00,4.04,854.0
2025-03-07 12:15:00+00:00,4.04,854.0
2025-03-07 12:30:00+00:00,4.05,860.0
2025-03-07 12:45:00+00:00,4.03,849.0
2025-03-07 13:00:00+00:00,4.04,854.0
2025-03-07 13:15:00+00:00,4.04,854.0
2025-03-07 13:30:00+00:00,4.03,849.0
2025-03-07 13:45:00+00:00,4.03,849.0
2025-03-07 14:00:00+00:00,4.02,843.0
2025-03-07 14:15:00+00:00,4.02,843.0
2025-03-07 14:30:00+00:00,4.02,843.0
2025-03-07 14:45:00+00:00,4.01,838.0
2025-03-07 15:00:00+00:00,4.01,838.0
2025-03-07 15:15:00+00:00,4.0,833.0
2025-03-07 15:30:00+00:00,4.0,833.0
2025-03-07 15:45:00+00:00,4.01,838.0
2025-03-07 16:00:00+00:00,4.01,838.0
2025-03-07 16:15:00+00:00,3.99,827.0
2025-03-07 16:30:00+00:00,4.0,833.0
2025-03-07 16:45:00+00:00,3.99,827.0
2025-03-07 17:00:00+00:00,3.99,827.0
2025-03-07 17:15:00+00:00,3.99,827.0
2025-03-07 17:30:00+00:00,3.99,827.0
2025-03-07 17:45:00+00:00,3.99,827.0
2025-03-07 18:00:00+00:00,3.98,822.0
2025-03-07 18:15:00+00:00,3.97,816.0
2025-03-07 18:30:00+00:00,3.98,822.0
2025-03-07 18:45:00+00:00,3.98,822.0
2025-03-07 19:00:00+00:00,3.99,827.0
2025-03-07 19:15:00+00:00,3.97,816.0
2025-03-07 19:30:00+00:00,3.96,811.0
2025-03-07 19:45:00+00:00,3.98,822.0
2025-03-07 20:00:00+00:00,3.96,811.0
2025-03-07 20:15:00+00:00,3.96,811.0
2025-03-07 20:30:00+00:00,3.95,806.0
2025-03-07 20:45:00+00:00,3.95,806.0
2025-03-07 21:00:00+00:00,3.95,806.0
2025-03-07 21:15:00+00:00,3.94,800.0
2025-03-07 21:30:00+00:00,3.94,800.0
2025-03-07 21:45:00+00:00,3.93,795.0
2025-03-07 22:00:00+00:00,3.94,800.0
2025-03-07 22:15:00+00:00,3.94,800.0
2025-03-07 22:30:00+00:00,3.94,800.0
2025-03-07 22:45:00+00:00,3.94,800.0
2025-03-07 23:00:00+00:00,3.94,800.0
2025-03-07 23:15:00+00:00,3.93,795.0
2025-03-07 23:30:00+00:00,3.93,795.0
2025-03-07 23:45:00+00:00,3.92,790.0
2025-03-08 00:00:00+00:00,3.92,790.0
2025-03-08 00:15:00+00:00,3.91,784.0
2025-03-08 00:30:00+00:00,3.91,784.0
2025-03-08 00:45:00+00:00,3.9,779.0
2025-03-08 01:00:00+00:00,3.91,784.0
2025-03-08 01:15:00+00:00,3.91,784.0
2025-03-08 01:30:00+00:00,3.9,779.0
2025-03-08 01:45:00+00:00,3.89,774.0
2025-03-08 02:00:00+00:00,3.9,779.0
2025-03-08 02:15:00+00:00,3.9,779.0
2025-03-08 02:30:00+00:00,3.88,769.0
2025-03-08 02:45:00+00:00,3.88,769.0
2025-03-08 03:00:00+00:00,3.88,769.0
2025-03-08 03:15:00+00:00,3.87,763.0
2025-03-08 03:30:00+00:00,3.88,769.0
2025-03-08 03:45:00+00:00,3.87,763.0
2025-03-08 04:00:00+00:00,3.87,763.0
2025-03-08 04:15:00+00:00,3.87,763.0
2025-03-08 04:30:00+00:00,3.86,758.0
2025-03-08 04:45:00+00:00,3.86,758.0
2025-03-08 05:00:00+00:00,3.87,763.0
2025-03-08 05:15:00+00:00,3.85,753.0
2025-03-08 05:30:00+00:00,3.85,753.0
2025-03-08 05:45:00+00:00,3.86,758.0
2025-03-08 06:00:00+00:00,3.85,753.0
2025-03-08 06:15:00+00:00,3.86,758.0
2025-03-08 06:30:00+00:00,3.86,758.0
2025-03-08 06:45:00+00:00,3.85,753.0
2025-03-08 07:00:00+00:00,3.86,758.0
2025-03-08 07:15:00+00:00,3.85,753.0
2025-03-08 07:30:00+00:00,3.85,753.0
2025-03-08 07:45:00+00:00,3.85,753.0
2025-03-08 08:00:00+00:00,3.84,748.0
2025-03-08 08:15:00+00:00,3.84,748.0
2025-03-08 08:30:00+00:00,3.85,753.0
2025-03-08 08:45:00+00:00,3.84,748.0
2025-03-08 09:00:00+00:00,3.84,748.0
2025-03-08 09:15:00+00:00,3.83,743.0
2025-03-08 09:30:00+00:00,3.83,743.0
2025-03-08 09:45:00+00:00,3.85,753.0
2025-03-08 10:00:00+00:00,3.85,753.0
2025-03-08 10:15:00+00:00,3.83,743.0
2025-03-08 10:30:00+00:00,3.83,743.0
2025-03-08 10:45:00+00:00,3.83,743.0
2025-03-08 11:00:00+00:00,3.82,738.0
2025-03-08 11:15:00+00:00,3.83,743.0
2025-03-08 11:30:00+00:00,3.83,743.0
2025-03-08 11:45:00+00:00,3.82,738.0
2025-03-08 12:00:00+00:00,3.83,743.0
2025-03-08 12:15:00+00:00,3.82,738.0
2025-03-08 12:30:00+00:00,3.82,738.0
2025-03-08 12:45:00+00:00,3.81,732.0
2025-03-08 13:00:00+00:00,3.81,732.0
2025-03-08 13:15:00+00:00,3.8,727.0
2025-03-08 13:30:00+00:00,3.81,732.0
2025-03-08 13:45:00+00:00,3.8,727.0
2025-03-08 14:00:00+00:00,3.81,732.0
2025-03-08 14:15:00+00:00,3.8,727.0
2025-03-08 14:30:00+00:00,3.8,727.0
2025-03-08 14:45:00+00:00,3.81,732.0
2025-03-08 15:00:00+00:00,3.8,727.0
2025-03-08 15:15:00+00:00,3.79,722.0
2025-03-08 15:30:00+00:00,3.79,722.0
2025-03-08 15:45:00+00:00,3.79,722.0
2025-03-08 16:00:00+00:00,3.78,717.0
2025-03-08 16:15:00+00:00,3.79,722.0
2025-03-08 16:30:00+00:00,3.78,717.0
2025-03-08 16:45:00+00:00,3.79,722.0
2025-03-08 17:00:00+00:00,3.79,722.0
2025-03-08 17:15:00+00:00,3.78,717.0
2025-03-08 17:30:00+00:00,3.77,712.0
2025-03-08 17:45:00+00:00,3.79,722.0
2025-03-08 18:00:00+00:00,3.77,712.0
